ageGroup,interval,cohort_definition_id,from0toD,pyrs,rate,SE.rate,rate.lo,rate.hi
20,2021.5833333333333,6,0,0,0,0,0,0
20,2021.5833333333333,7,0,0,0,0,0,0
20,2021.6666666666667,0,14,17132.4819634502,8.171612280034545e-4,2.1839552463888504e-4,4.8396102796436247e-4,0.0013797649685984325
20,2021.6666666666667,1,1,7459.702739719333,1.3405359903625655e-4,1.3405359903625655e-4,1.8882578279030018e-5,9.51690343819752e-4
20,2021.6666666666667,2,4,13918.95616437445,2.8737787178596016e-4,1.4368893589298008e-4,1.0785610484556529e-4,7.657057642724937e-4
20,2021.6666666666667,3,0,0,0,0,0,0
20,2021.6666666666667,4,0,0,0,0,0,0
20,2021.6666666666667,5,0,0,0,0,0,0
20,2021.6666666666667,6,0,0,0,0,0,0
20,2021.6666666666667,7,0,0,0,0,0,0
20,2021.75,0,9,12272.511643825048,7.33346218052144e-4,2.444487393507147e-4,3.8156628624694885e-4,0.0014094449507609846
20,2021.75,1,1,3276.7502283086797,3.0518041667037827e-4,3.0518041667037827e-4,4.298723158821599e-5,0.0021665755918237944
20,2021.75,2,8,22044.615068472256,3.629004169567665e-4,1.2830467286277758e-4,1.8148333251472262e-4,7.256683619511506e-4
20,2021.75,3,0,0,0,0,0,0
20,2021.75,4,0,0,0,0,0,0
20,2021.75,5,0,0,0,0,0,0
20,2021.75,6,0,0,0,0,0,0
20,2021.75,7,0,0,0,0,0,0
20,2021.8333333333333,0,3,11145.07077627602,2.691772946283981e-4,1.5540958351344087e-4,8.681363744310238e-5,8.346202057361257e-4
20,2021.8333333333333,1,0,989.2602739747185,0,0,0,0
20,2021.8333333333333,2,11,21535.072602777866,5.107946559038339e-4,1.5401038350470106e-4,2.8287509124669545e-4,9.223547373861051e-4
20,2021.8333333333333,3,0,0.1287671232860248,0,0,0,0
20,2021.8333333333333,4,0,0,0,0,0,0
20,2021.8333333333333,5,0,0,0,0,0,0
20,2021.8333333333333,6,0,0,0,0,0,0
20,2021.8333333333333,7,0,0,0,0,0,0
20,2021.9166666666667,0,8,10839.348401816555,7.380517447579495e-4,2.609406967924545e-4,3.690932386636951e-4,0.0014758340735593466
20,2021.9166666666667,1,0,361.4566210040266,0,0,0,0
20,2021.9166666666667,2,8,13447.550684914495,5.949038741288721e-4,2.1033028177533687e-4,2.9750623740861984e-4,0.001189590586524243
20,2021.9166666666667,3,0,176.6547945206089,0,0,0,0
20,2021.9166666666667,4,0,0,0,0,0,0
20,2021.9166666666667,5,0,0,0,0,0,0
20,2021.9166666666667,6,0,0,0,0,0,0
20,2021.9166666666667,7,0,0,0,0,0,0
20,2022,0,4,10724.813013688974,3.729668754965206e-4,1.8648343774826034e-4,1.3997860787777215e-4,9.937539194496163e-4
20,2022,1,0,175.1883561642619,0,0,0,0
20,2022,2,0,4480.304794519082,0,0,0,0
20,2022,3,0,957.6358447472221,0,0,0,0
20,2022,4,0,0,0,0,0,0
20,2022,5,0,0,0,0,0,0
20,2022,6,0,0,0,0,0,0
20,2022,7,0,0,0,0,0,0
20,2022.0833333333333,0,8,10582.94223746216,7.559334465306916e-4,2.672628330837852e-4,3.7803572171721646e-4,0.0015115909496278325
20,2022.0833333333333,1,0,130.8002283107487,0,0,0,0
20,2022.0833333333333,2,0,1208.8399543403118,0,0,0,0
20,2022.0833333333333,3,0,2485.39292237926,0,0,0,0
20,2022.0833333333333,4,0,0,0,0,0,0
20,2022.0833333333333,5,0,0,0,0,0,0
20,2022.0833333333333,6,0,0,0,0,0,0
20,2022.0833333333333,7,0,0,0,0,0,0
20,2022.1666666666667,0,12,10456.618036520116,0.0011475985790137468,3.3128317425760935e-4,6.517255789044787e-4,0.0020207623287828583
20,2022.1666666666667,1,0,95.85662100446393,0,0,0,0
20,2022.1666666666667,2,0,445.437442921796,0,0,0,0
20,2022.1666666666667,3,1,6661.728082187596,1.5011120052675842e-4,1.5011120052675845e-4,2.1144426668761502e-5,0.0010656885086827701
20,2022.1666666666667,4,0,0,0,0,0,0
20,2022.1666666666667,5,0,0,0,0,0,0
20,2022.1666666666667,6,0,0,0,0,0,0
20,2022.1666666666667,7,0,0,0,0,0,0
20,2022.25,0,5,10319.007534237235,4.845427220990582e-4,2.1669409292325673e-4,2.0167690929600462e-4,0.0011641473997133312
20,2022.25,1,0,75.56757990861865,0,0,0,0
20,2022.25,2,0,321.6242009129969,0,0,0,0
20,2022.25,3,5,12678.915296790869,3.943555014730273e-4,1.763611417189415e-4,1.6413908428222516e-4,9.47466365016658e-4
20,2022.25,4,0,0,0,0,0,0
20,2022.25,5,0,0,0,0,0,0
20,2022.25,6,0,0,0,0,0,0
20,2022.25,7,0,0,0,0,0,0
20,2022.3333333333333,0,6,10208.054794539119,5.877711396308088e-4,2.3995656293827422e-4,2.6405858846004237e-4,0.0013083267414162427
20,2022.3333333333333,1,0,51.695433790044945,0,0,0,0
20,2022.3333333333333,2,0,244.73904109633872,0,0,0,0
20,2022.3333333333333,3,9,14985.902054821101,6.005644483112458e-4,2.0018814943708195e-4,3.1247879998990585e-4,0.0011542468051817989
20,2022.3333333333333,4,0,0,0,0,0,0
20,2022.3333333333333,5,0,0,0,0,0,0
20,2022.3333333333333,6,0,0,0,0,0,0
20,2022.3333333333333,7,0,0,0,0,0,0
20,2022.4166666666667,0,2,10140.763013689391,1.972238180993014e-4,1.3945829918951818e-4,4.93239579354131e-5,7.88607322968687e-4
20,2022.4166666666667,1,0,35.571232876680824,0,0,0,0
20,2022.4166666666667,2,1,179.2257990865703,0.005579553864993378,0.005579553864993378,7.859271468668805e-4,0.03961107776524677
20,2022.4166666666667,3,3,11819.969634690337,2.538077586253118e-4,1.4653597776473934e-4,8.185673597753618e-5,7.869649036101661e-4
20,2022.4166666666667,4,0,4.9164383561637806,0,0,0,0
20,2022.4166666666667,5,0,0,0,0,0,0
20,2022.4166666666667,6,0,0,0,0,0,0
20,2022.4166666666667,7,0,0,0,0,0,0
20,2022.5,0,2,10093.998401817315,1.981375388012665e-4,1.401043972939882e-4,4.955247151913129e-5,7.922608717320274e-4
20,2022.5,1,0,26.348858447470775,0,0,0,0
20,2022.5,2,0,120.12009132410776,0,0,0,0
20,2022.5,3,1,5826.606621000653,1.716264826246776e-4,1.7162648262467758e-4,2.417503533074529e-5,0.0012184325331950087
20,2022.5,4,0,79.7420091321087,0,0,0,0
20,2022.5,5,0,0,0,0,0,0
20,2022.5,6,0,0,0,0,0,0
20,2022.5,7,0,0,0,0,0,0
20,2022.5833333333333,0,5,10039.367351616438,4.98039350975134e-4,2.2272996885005513e-4,2.072944911386348e-4,0.0011965739839841962
20,2022.5833333333333,1,0,24.617351598215237,0,0,0,0
20,2022.5833333333333,2,0,81.45570776270779,0,0,0,0
20,2022.5833333333333,3,1,2927.8504566265124,3.41547498690287e-4,3.41547498690287e-4,4.81098413350465e-5,0.0024247574014885035
20,2022.5833333333333,4,0,906.9159817366765,0,0,0,0
20,2022.5833333333333,5,0,0,0,0,0,0
20,2022.5833333333333,6,0,0,0,0,0,0
20,2022.5833333333333,7,0,0,0,0,0,0
20,2022.6666666666667,0,3,9978.99657533336,3.006314289570524e-4,1.7356963643521604e-4,9.695805849267158e-5,9.321479563618776e-4
20,2022.6666666666667,1,0,25.02420091322233,0,0,0,0
20,2022.6666666666667,2,0,65.2139269405734,0,0,0,0
20,2022.6666666666667,3,2,2071.786073057237,9.653506344159821e-4,6.826059798182767e-4,2.4142577982586458e-4,0.0038599931127467043
20,2022.6666666666667,4,0,1946.1831050214041,0,0,0,0
20,2022.6666666666667,5,0,0,0,0,0,0
20,2022.6666666666667,6,0,0,0,0,0,0
20,2022.6666666666667,7,0,0,0,0,0,0
20,2022.75,0,5,9943.45319633801,5.028434188076037e-4,2.2487841329843963e-4,2.0929404558102442e-4,0.001208116089190087
20,2022.75,1,0,16.926027397252255,0,0,0,0
20,2022.75,2,0,60.370547945155295,0,0,0,0
20,2022.75,3,1,1554.569634701886,6.432648481467132e-4,6.432648481467132e-4,9.060927074396188e-5,0.004566747546511831
20,2022.75,4,2,2791.886301366798,7.163615506193353e-4,5.065441102242421e-4,1.7915578011731324e-4,0.0028644003049731704
20,2022.75,5,0,0.317351598171399,0,0,0,0
20,2022.75,6,0,0,0,0,0,0
20,2022.75,7,0,0,0,0,0,0
20,2022.8333333333333,0,9,9896.31552513216,9.094293706727595e-4,3.031431235575865e-4,4.731838509963258e-4,0.0017478656097430372
20,2022.8333333333333,1,0,14.01438356167273,0,0,0,0
20,2022.8333333333333,2,0,50.0744292238378,0,0,0,0
20,2022.8333333333333,3,0,1111.0347031985461,0,0,0,0
20,2022.8333333333333,4,2,3618.0826484085214,5.527789700657435e-4,3.908737582308028e-4,1.3824520248044178e-4,0.002210308815527786
20,2022.8333333333333,5,0,68.18972602760027,0,0,0,0
20,2022.8333333333333,6,0,0,0,0,0,0
20,2022.8333333333333,7,0,0,0,0,0,0
20,2022.9166666666667,0,8,9845.421004557225,8.125604782463826e-4,2.8728351214610064e-4,4.0635440625431577e-4,0.0016248243421157136
20,2022.9166666666667,1,0,9.641780821902557,0,0,0,0
20,2022.9166666666667,2,0,39.610502283057485,0,0,0,0
20,2022.9166666666667,3,0,903.1237442913819,0,0,0,0
20,2022.9166666666667,4,1,4425.08721460857,2.259842465248353e-4,2.259842465248353e-4,3.18317841185205e-5,0.0016043360776527929
20,2022.9166666666667,5,0,682.6600456619676,0,0,0,0
20,2022.9166666666667,6,0,0,0,0,0,0
20,2022.9166666666667,7,0,0,0,0,0,0
20,2023,0,11,9803.885388118957,0.0011220041406573948,3.382969770714293e-4,6.213593270783636e-4,0.002026031052871878
20,2023,1,0,7.800456621002468,0,0,0,0
20,2023,2,0,29.076027397236885,0,0,0,0
20,2023,3,0,839.729680364643,0,0,0,0
20,2023,4,1,4799.5481735120775,2.0835294570410539e-4,2.0835294570410536e-4,2.9348266926128527e-5,0.0014791657065422652
20,2023,5,2,1167.7561643823567,0.0017126863132919785,0.0012110521061741457,4.28327919454626e-4,0.006848244708102438
20,2023,6,0,0,0,0,0,0
20,2023,7,0,0,0,0,0,0
20,2023.0833333333333,0,9,9772.814611889926,9.209220022500279e-4,3.0697400075000927e-4,4.7916356513706297e-4,0.0017699537192182057
20,2023.0833333333333,1,0,7.421917808225999,0,0,0,0
20,2023.0833333333333,2,0,27.379680365343347,0,0,0,0
20,2023.0833333333333,3,0,650.9324200925107,0,0,0,0
20,2023.0833333333333,4,2,3742.765981741799,5.343641600240379e-4,3.7785252117605064e-4,1.3363981898954728e-4,0.002136676461231438
20,2023.0833333333333,5,0,1302.8963470341923,0,0,0,0
20,2023.0833333333333,6,0,0,0,0,0,0
20,2023.0833333333333,7,0,0,0,0,0,0
20,2023.1666666666667,0,5,9754.940410950026,5.125607937478988e-4,2.292241554843102e-4,2.133386221581723e-4,0.001231462754515651
20,2023.1666666666667,1,0,4.1920091324132045,0,0,0,0
20,2023.1666666666667,2,1,22.40388127850997,0.04463512315427283,0.04463512315427283,0.006287232965127245,0.31687933786572864
20,2023.1666666666667,3,0,487.72694063874724,0,0,0,0
20,2023.1666666666667,4,0,2125.318721458471,0,0,0,0
20,2023.1666666666667,5,2,736.5111872136067,0.0027155052560253233,0.0019201521808832182,6.791241966228865e-4,0.010858056349884227
20,2023.1666666666667,6,0,0,0,0,0,0
20,2023.1666666666667,7,0,0,0,0,0,0
20,2023.25,0,3,9746.600684922645,3.0779962132241695e-4,1.777081942269623e-4,9.92699059833311e-5,9.543738955704425e-4
20,2023.25,1,0,2.6422374429232605,0,0,0,0
20,2023.25,2,0,17.87739726026348,0,0,0,0
20,2023.25,3,0,332.7999999998053,0,0,0,0
20,2023.25,4,0,888.803652967686,0,0,0,0
20,2023.25,5,0,288.75684931498313,0,0,0,0
20,2023.25,6,0,0,0,0,0,0
20,2023.25,7,0,0,0,0,0,0
20,2023.3333333333333,0,4,9741.800913259729,4.106016983528716e-4,2.0530084917643577e-4,1.541033745990671e-4,0.001094030258123129
20,2023.3333333333333,1,0,1.7575342465779613,0,0,0,0
20,2023.3333333333333,2,0,12.13013698631812,0,0,0,0
20,2023.3333333333333,3,0,174.72168949803768,0,0,0,0
20,2023.3333333333333,4,0,297.93173516041657,0,0,0,0
20,2023.3333333333333,5,0,126.86575342493461,0,0,0,0
20,2023.3333333333333,6,0,88.49383561667901,0,0,0,0
20,2023.3333333333333,7,0,0,0,0,0,0
20,2023.4166666666667,0,4,9736.789497708038,4.108130304081821e-4,2.0540651520409102e-4,1.5418268986496818e-4,0.0010945933431370208
20,2023.4166666666667,1,0,1.2735159817334534,0,0,0,0
20,2023.4166666666667,2,0,6.17260273971624,0,0,0,0
20,2023.4166666666667,3,0,69.13721461177488,0,0,0,0
20,2023.4166666666667,4,0,106.52625570761347,0,0,0,0
20,2023.4166666666667,5,0,163.99041095876487,0,0,0,0
20,2023.4166666666667,6,0,337.14315068469,0,0,0,0
20,2023.4166666666667,7,0,0,0,0,0,0
20,2023.5,0,6,9733.991095881558,6.16396701096079e-4,2.5164289947003903e-4,2.769187390267123e-4,0.0013720447177302754
20,2023.5,1,0,1.0632420091317272,0,0,0,0
20,2023.5,2,0,3.80958904109184,0,0,0,0
20,2023.5,3,0,26.256392694044507,0,0,0,0
20,2023.5,4,0,55.01438356159656,0,0,0,0
20,2023.5,5,0,198.8586757988985,0,0,0,0
20,2023.5,6,1,455.6283105018556,0.002194771433097609,0.002194771433097609,3.091520383487483e-4,0.015581400236822458
20,2023.5,7,0,0,0,0,0,0
20,2023.5833333333333,0,9,9731.673287688935,9.248152639264474e-4,3.082717546421491e-4,4.811892623625903e-4,0.0017774363214008372
20,2023.5833333333333,1,0,0.5924657534258131,0,0,0,0
20,2023.5833333333333,2,0,2.1406392694095757,0,0,0,0
20,2023.5833333333333,3,0,7.172374429237607,0,0,0,0
20,2023.5833333333333,4,0,31.09018264845622,0,0,0,0
20,2023.5833333333333,5,0,173.14269406423136,0,0,0,0
20,2023.5833333333333,6,1,400.777625571463,0.0024951492703069802,0.0024951492703069802,3.51462786177739e-4,0.017713880746296172
20,2023.5833333333333,7,0,0,0,0,0,0
20,2023.6666666666667,0,4,9729.154109580191,4.111354342780164e-4,2.055677171390082e-4,1.5430369161562981e-4,0.0010954523741404224
20,2023.6666666666667,1,0,0.3518264840174652,0,0,0,0
20,2023.6666666666667,2,0,1.5251141552491845,0,0,0,0
20,2023.6666666666667,3,0,3.6171232876672548,0,0,0,0
20,2023.6666666666667,4,0,17.97214611870413,0,0,0,0
20,2023.6666666666667,5,0,107.336986301249,0,0,0,0
20,2023.6666666666667,6,0,174.5783105020555,0,0,0,0
20,2023.6666666666667,7,0,7.982876712323105,0,0,0,0
20,2023.75,0,8,9719.77648400943,8.23064194239576e-4,2.90997136549323e-4,4.1160722298629564e-4,0.001645827939860516
20,2023.75,1,0,1.0650684931495107,0,0,0,0
20,2023.75,2,0,1.402283105020615,0,0,0,0
20,2023.75,3,0,5.625342465747281,0,0,0,0
20,2023.75,4,0,38.30821917803246,0,0,0,0
20,2023.75,5,0,421.1027397254429,0,0,0,0
20,2023.75,6,0,185.9865296801663,0,0,0,0
20,2023.75,7,0,114.74726027381257,0,0,0,0
20,2023.8333333333333,0,4,9708.611415542775,4.120053660399152e-4,2.060026830199576e-4,1.546301866611136e-4,0.0010977702692534668
20,2023.8333333333333,1,0,0.8579908675808383,0,0,0,0
20,2023.8333333333333,2,0,1.9312785388162865,0,0,0,0
20,2023.8333333333333,3,0,9.287214611887975,0,0,0,0
20,2023.8333333333333,4,0,71.40753424670197,0,0,0,0
20,2023.8333333333333,5,1,862.1034246590443,0.0011599536336321745,0.0011599536336321745,1.6338923717505648e-4,0.008234890225571678
20,2023.8333333333333,6,1,289.22899543432254,0.0034574680124941958,0.0034574680124941958,4.870134846249565e-4,0.02454569623801336
20,2023.8333333333333,7,0,249.44315068539822,0,0,0,0
20,2023.9166666666667,0,4,9701.24155250259,4.1231835928960415e-4,2.0615917964480207e-4,1.547476565015876e-4,0.0010986042260712817
20,2023.9166666666667,1,0,0.8913242009125497,0,0,0,0
20,2023.9166666666667,2,0,2.439041095888342,0,0,0,0
20,2023.9166666666667,3,0,13.026484018254678,0,0,0,0
20,2023.9166666666667,4,0,93.58150684923339,0,0,0,0
20,2023.9166666666667,5,0,1069.6541095880993,0,0,0,0
20,2023.9166666666667,6,0,358.2235159814129,0,0,0,0
20,2023.9166666666667,7,1,325.4568493147715,0.0030726039476675197,0.0030726039476675197,4.328021401842159e-4,0.02181342036618313
20,2024,0,4,9697.282786876427,4.1248668187889693e-4,2.062433409394485e-4,1.548108298375365e-4,0.0010990527142449799
20,2024,1,1,0.8961748633871593,1.1158536585376049,1.1158536585376049,0.15717738432057796,7.921810078810065
20,2024,2,0,2.3155737704908006,0,0,0,0
20,2024,3,0,11.176229508188271,0,0,0,0
20,2024,4,0,74.34016393437446,0,0,0,0
20,2024,5,0,773.1256830596874,0,0,0,0
20,2024,6,0,255.47131147524192,0,0,0,0
20,2024,7,2,235.15710382496422,0.008504952508212003,0.006013909592226243,0.002127014494499442,0.03400739268773264
20,2024.0833333333333,0,7,9694.92759564605,7.220270529037958e-4,2.7290057454918863e-4,3.442101047283084e-4,0.0015145489861096047
20,2024.0833333333333,1,0,0.6202185792362798,0,0,0,0
20,2024.0833333333333,2,0,1.6571038251402115,0,0,0,0
20,2024.0833333333333,3,0,7.225409836078597,0,0,0,0
20,2024.0833333333333,4,0,41.922131147618074,0,0,0,0
20,2024.0833333333333,5,1,351.00546448156365,0.0028489584954952303,0.00284895849549523,4.0129979494505426e-4,0.020225688154577207
20,2024.0833333333333,6,0,123.69262295102953,0,0,0,0
20,2024.0833333333333,7,1,116.18989071056058,0.008606600745421902,0.008606600745421902,0.0012123121904980179,0.061101073610970946
20,2024.1666666666667,0,5,9215.82513660884,5.425450164129153e-4,2.426335075106035e-4,2.258186885773462e-4,0.0013035019231088549
20,2024.1666666666667,1,0,0.229508196721099,0,0,0,0
20,2024.1666666666667,2,0,1.0819672131142397,0,0,0,0
20,2024.1666666666667,3,0,3.535519125680139,0,0,0,0
20,2024.1666666666667,4,0,22.049180327853264,0,0,0,0
20,2024.1666666666667,5,0,139.91256830590623,0,0,0,0
20,2024.1666666666667,6,0,42.20491803273262,0,0,0,0
20,2024.1666666666667,7,0,37.84153005460507,0,0,0,0
50,2021.0833333333333,0,60,22900.67351603072,0.0026200102786496362,3.382418725367432e-4,0.0020342828093955125,0.003374385227327127
50,2021.0833333333333,1,0,0.28127853881392184,0,0,0,0
50,2021.0833333333333,2,0,0,0,0,0,0
50,2021.0833333333333,3,0,0,0,0,0,0
50,2021.0833333333333,4,0,0,0,0,0,0
50,2021.0833333333333,5,0,0,0,0,0,0
50,2021.0833333333333,6,0,0,0,0,0,0
50,2021.0833333333333,7,0,0,0,0,0,0
50,2021.1666666666667,0,62,23219.975114134,0.002670114834113694,3.3910492303753173e-4,0.0020817340652316625,0.0034247953888195616
50,2021.1666666666667,1,0,106.27968036532434,0,0,0,0
50,2021.1666666666667,2,0,7.223972602742833,0,0,0,0
50,2021.1666666666667,3,0,0,0,0,0,0
50,2021.1666666666667,4,0,0,0,0,0,0
50,2021.1666666666667,5,0,0,0,0,0,0
50,2021.1666666666667,6,0,0,0,0,0,0
50,2021.1666666666667,7,0,0,0,0,0,0
50,2021.25,0,65,22928.295662079938,0.002834925061939974,3.5162917763801997e-4,0.0022231106834251814,0.0036151146979478935
50,2021.25,1,0,217.86278538757688,0,0,0,0
50,2021.25,2,0,167.34771689476906,0,0,0,0
50,2021.25,3,0,0,0,0,0,0
50,2021.25,4,0,0,0,0,0,0
50,2021.25,5,0,0,0,0,0,0
50,2021.25,6,0,0,0,0,0,0
50,2021.25,7,0,0,0,0,0,0
50,2021.3333333333333,0,53,22315.88173520035,0.0023749901809346622,3.262299906257842e-4,0.0018144213433555043,0.0031087478000587443
50,2021.3333333333333,1,0,437.81324200995437,0,0,0,0
50,2021.3333333333333,2,0,539.4570776266221,0,0,0,0
50,2021.3333333333333,3,0,0,0,0,0,0
50,2021.3333333333333,4,0,0,0,0,0,0
50,2021.3333333333333,5,0,0,0,0,0,0
50,2021.3333333333333,6,0,0,0,0,0,0
50,2021.3333333333333,7,0,0,0,0,0,0
50,2021.4166666666667,0,58,21524.152054774713,0.002694647382735518,3.538245356417884e-4,0.002083203277038254,0.003485557361260836
50,2021.4166666666667,1,0,586.5369863009685,0,0,0,0
50,2021.4166666666667,2,1,1138.489041095083,8.78357159273247e-4,8.78357159273247e-4,1.2372400245992424e-4,0.0062357447537026555
50,2021.4166666666667,3,0,0,0,0,0,0
50,2021.4166666666667,4,0,0,0,0,0,0
50,2021.4166666666667,5,0,0,0,0,0,0
50,2021.4166666666667,6,0,0,0,0,0,0
50,2021.4166666666667,7,0,0,0,0,0,0
50,2021.5,0,61,17301.31073058093,0.0035257444334653473,4.5142531670167897e-4,0.0027432389370680432,0.004531458649897233
50,2021.5,1,0,3581.7417808169357,0,0,0,0
50,2021.5,2,2,1957.637442919638,0.0010216396336479865,7.224083128814314e-4,2.5550316792788354e-4,0.004085066926978345
50,2021.5,3,0,0,0,0,0,0
50,2021.5,4,0,0,0,0,0,0
50,2021.5,5,0,0,0,0,0,0
50,2021.5,6,0,0,0,0,0,0
50,2021.5,7,0,0,0,0,0,0
50,2021.5833333333333,0,62,10015.254566229883,0.006190556574473485,7.862014711599969e-4,0.004826418826328483,0.007940253857104583
50,2021.5833333333333,1,6,5766.598401835987,0.001040474744710799,4.2477203579900804e-4,4.6743753459761603e-4,0.002316005057901322
50,2021.5833333333333,2,8,6507.190867591815,0.0012294091510121395,4.3466177376674e-4,6.148167908452968e-4,0.0024583695225928017
50,2021.5833333333333,3,0,0.06666666666683341,0,0,0,0
50,2021.5833333333333,4,0,0,0,0,0,0
50,2021.5833333333333,5,0,0,0,0,0,0
50,2021.5833333333333,6,0,0,0,0,0,0
50,2021.5833333333333,7,0,0,0,0,0,0
50,2021.6666666666667,0,41,5356.653196340361,0.007654032937583302,0.0011953591174816826,0.005635760604557417,0.010395086718594002
50,2021.6666666666667,1,4,3439.3235159774244,0.0011630194081533607,5.815097040766803e-4,4.3649409205954195e-4,0.0030988143215392797
50,2021.6666666666667,2,17,13035.103881269255,0.0013041706575448232,3.1630784558167905e-4,8.107443539690182e-4,0.0020979006460844166
50,2021.6666666666667,3,0,0.09566210045659318,0,0,0,0
50,2021.6666666666667,4,0,0,0,0,0,0
50,2021.6666666666667,5,0,0,0,0,0,0
50,2021.6666666666667,6,0,0,0,0,0,0
50,2021.6666666666667,7,0,0,0,0,0,0
50,2021.75,0,22,3539.313926937616,0.006215893942766318,0.0013252330413882788,0.004092827890422819,0.009440254645969851
50,2021.75,1,4,1142.881506848686,0.0034999253868665385,0.0017499626934332694,0.00131356084284279,0.009325398043323784
50,2021.75,2,19,16269.438584460848,0.0011678337824236385,2.6791944423355297e-4,7.449007628702616e-4,0.0018308958875471579
50,2021.75,3,0,0.24999999999977263,0,0,0,0
50,2021.75,4,0,0,0,0,0,0
50,2021.75,5,0,0,0,0,0,0
50,2021.75,6,0,0,0,0,0,0
50,2021.75,7,0,0,0,0,0,0
50,2021.8333333333333,0,25,3158.2897260331574,0.007915676574549176,0.0015831353149098352,0.005348655226204631,0.011714708273939015
50,2021.8333333333333,1,5,304.84474885911027,0.016401791465041254,0.007335104133721623,0.006826771838110198,0.03940643830527816
50,2021.8333333333333,2,16,12409.716210067818,0.001289312320214014,3.223280800535035e-4,7.898667577102546e-4,0.0021045654128736394
50,2021.8333333333333,3,0,0.27831050228269305,0,0,0,0
50,2021.8333333333333,4,0,0,0,0,0,0
50,2021.8333333333333,5,0,0,0,0,0,0
50,2021.8333333333333,6,0,0,0,0,0,0
50,2021.8333333333333,7,0,0,0,0,0,0
50,2021.9166666666667,0,20,3062.5942922346358,0.0065304111781018534,0.001460244331526023,0.004213107863740837,0.010122283011575176
50,2021.9166666666667,1,0,95.32100456605531,0,0,0,0
50,2021.9166666666667,2,10,5648.332191772474,0.001770434114085268,5.598604247771838e-4,9.525795649785662e-4,0.0032904725941579637
50,2021.9166666666667,3,0,85.9559360731098,0,0,0,0
