cdm_name,denominator_cohort_name,outcome_cohort_name,incidence_start_date,incidence_end_date,analysis_interval,analysis_censor_cohort_name,analysis_complete_database_intervals,analysis_outcome_washout,analysis_repeated_events,denominator_age_group,denominator_days_prior_observation,denominator_end_date,denominator_requirements_at_entry,denominator_sex,denominator_start_date,denominator_target_cohort_name,denominator_time_at_risk,denominator_count,outcome_count,person_days,person_years,incidence_100000_pys,incidence_100000_pys_95CI_lower,incidence_100000_pys_95CI_upper,result_type
mock,denominator_cohort_3,cohort_1,2024-01-01,2024-03-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_0,0 to Inf,19961,266,1803265,4937.07,5387.811,4759.734,6075.718,tidy_incidence
mock,denominator_cohort_6,cohort_1,2021-04-01,2021-06-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,197274,92,3355731,9187.491,1001.362,807.239,1228.081,tidy_incidence
mock,denominator_cohort_6,cohort_1,2021-07-01,2021-09-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,210862,168,3877562,10616.186,1582.489,1352.237,1840.709,tidy_incidence
mock,denominator_cohort_6,cohort_1,2021-10-01,2021-12-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,10930,71,246703,675.436,10511.729,8209.747,13259.115,tidy_incidence
mock,denominator_cohort_6,cohort_1,2022-01-01,2022-03-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,1728,39,94152,257.774,15129.532,10758.576,20682.568,tidy_incidence
mock,denominator_cohort_6,cohort_1,2022-04-01,2022-06-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,1234,15,79493,217.64,6892.115,3857.465,11367.496,tidy_incidence
mock,denominator_cohort_6,cohort_1,2022-07-01,2022-09-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,1024,33,75089,205.582,16051.989,11049.451,22542.961,tidy_incidence
mock,denominator_cohort_6,cohort_1,2022-10-01,2022-12-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,857,7,70260,192.361,3638.991,1463.063,7497.713,tidy_incidence
mock,denominator_cohort_6,cohort_1,2023-01-01,2023-03-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,815,26,65702,179.882,14453.92,9441.78,21178.341,tidy_incidence
mock,denominator_cohort_6,cohort_1,2023-04-01,2023-06-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,738,11,64303,176.052,6248.154,3119.056,11179.673,tidy_incidence
mock,denominator_cohort_6,cohort_1,2023-07-01,2023-09-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,721,10,63918,174.998,5714.351,2740.253,10508.895,tidy_incidence
mock,denominator_cohort_6,cohort_1,2023-10-01,2023-12-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,729,13,63710,174.428,7452.932,3968.372,12744.74,tidy_incidence
mock,denominator_cohort_6,cohort_1,2024-01-01,2024-03-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_1,0 to Inf,698,12,61623,168.715,7112.586,3675.177,12424.257,tidy_incidence
mock,denominator_cohort_9,cohort_1,2021-04-01,2021-06-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,112180,25,1532791,4196.553,595.727,385.523,879.411,tidy_incidence
mock,denominator_cohort_9,cohort_1,2021-07-01,2021-09-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,319114,743,23422530,64127.392,1158.631,1076.808,1245.024,tidy_incidence
mock,denominator_cohort_9,cohort_1,2021-10-01,2021-12-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,328470,1360,29909843,81888.687,1660.791,1573.687,1751.462,tidy_incidence
mock,denominator_cohort_9,cohort_1,2022-01-01,2022-03-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,326565,1490,17728539,48538.094,3069.754,2915.846,3229.677,tidy_incidence
mock,denominator_cohort_9,cohort_1,2022-04-01,2022-06-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,35008,441,1817755,4976.742,8861.219,8053.38,9728.146,tidy_incidence
mock,denominator_cohort_9,cohort_1,2022-07-01,2022-09-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,15042,225,1213087,3321.251,6774.556,5918.217,7719.987,tidy_incidence
mock,denominator_cohort_9,cohort_1,2022-10-01,2022-12-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,12051,169,1027462,2813.038,6007.74,5136.099,6984.917,tidy_incidence
mock,denominator_cohort_9,cohort_1,2023-01-01,2023-03-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,10604,147,920328,2519.721,5833.979,4929.02,6856.972,tidy_incidence
mock,denominator_cohort_9,cohort_1,2023-04-01,2023-06-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,10054,112,903243,2472.945,4529.013,3729.175,5449.579,tidy_incidence
mock,denominator_cohort_9,cohort_1,2023-07-01,2023-09-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,9816,103,892060,2442.327,4217.289,3442.288,5114.69,tidy_incidence
mock,denominator_cohort_9,cohort_1,2023-10-01,2023-12-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,9653,90,877741,2403.124,3745.125,3011.523,4603.395,tidy_incidence
mock,denominator_cohort_9,cohort_1,2024-01-01,2024-03-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_2,0 to Inf,9484,104,855844,2343.173,4438.426,3626.516,5377.896,tidy_incidence
mock,denominator_cohort_12,cohort_1,2021-07-01,2021-09-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,2,0,183,0.501,0,0,736303.284,tidy_incidence
mock,denominator_cohort_12,cohort_1,2021-10-01,2021-12-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,1112,1,10454,28.621,3493.938,88.459,19466.977,tidy_incidence
mock,denominator_cohort_12,cohort_1,2022-01-01,2022-03-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,290885,327,11650319,31896.835,1025.18,917.063,1142.539,tidy_incidence
mock,denominator_cohort_12,cohort_1,2022-04-01,2022-06-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,311142,1024,27766086,76019.4,1347.025,1265.774,1432.123,tidy_incidence
mock,denominator_cohort_12,cohort_1,2022-07-01,2022-09-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,304670,1043,12991578,35569.002,2932.329,2757.048,3115.831,tidy_incidence
mock,denominator_cohort_12,cohort_1,2022-10-01,2022-12-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,47788,561,3370700,9228.474,6079.012,5586.316,6603.516,tidy_incidence
mock,denominator_cohort_12,cohort_1,2023-01-01,2023-03-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,29602,361,2408491,6594.089,5474.6,4924.36,6069.508,tidy_incidence
mock,denominator_cohort_12,cohort_1,2023-04-01,2023-06-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,25766,217,2301996,6302.522,3443.066,3000.171,3932.929,tidy_incidence
mock,denominator_cohort_12,cohort_1,2023-07-01,2023-09-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,24794,201,2252380,6166.68,3259.452,2824.399,3742.549,tidy_incidence
mock,denominator_cohort_12,cohort_1,2023-10-01,2023-12-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,24374,205,2202515,6030.157,3399.58,2950.112,3898.168,tidy_incidence
mock,denominator_cohort_12,cohort_1,2024-01-01,2024-03-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_3,0 to Inf,23709,177,2143248,5867.893,3016.415,2588.392,3495.004,tidy_incidence
mock,denominator_cohort_15,cohort_1,2022-07-01,2022-09-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_4,0 to Inf,265166,357,15619990,42765.202,834.791,750.432,926.038,tidy_incidence
mock,denominator_cohort_15,cohort_1,2022-10-01,2022-12-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_4,0 to Inf,283206,1093,20273156,55504.876,1969.196,1854.17,2089.49,tidy_incidence
mock,denominator_cohort_15,cohort_1,2023-01-01,2023-03-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_4,0 to Inf,100305,791,5555604,15210.415,5200.384,4844.245,5575.78,tidy_incidence
mock,denominator_cohort_15,cohort_1,2023-04-01,2023-06-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_4,0 to Inf,49638,444,4201439,11502.913,3859.892,3509.165,4236.182,tidy_incidence
mock,denominator_cohort_15,cohort_1,2023-07-01,2023-09-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_4,0 to Inf,40765,334,3528329,9660.038,3457.543,3096.641,3848.958,tidy_incidence
mock,denominator_cohort_15,cohort_1,2023-10-01,2023-12-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_4,0 to Inf,37822,305,3264824,8938.601,3412.167,3039.933,3817.404,tidy_incidence
mock,denominator_cohort_15,cohort_1,2024-01-01,2024-03-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_4,0 to Inf,34275,286,3078783,8429.248,3392.948,3011.076,3809.838,tidy_incidence
mock,denominator_cohort_18,cohort_1,2023-01-01,2023-03-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_5,0 to Inf,235914,684,19970872,54677.268,1250.977,1158.971,1348.344,tidy_incidence
mock,denominator_cohort_18,cohort_1,2023-04-01,2023-06-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_5,0 to Inf,243783,872,17265711,47270.94,1844.685,1724.264,1971.299,tidy_incidence
mock,denominator_cohort_18,cohort_1,2023-07-01,2023-09-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_5,0 to Inf,100163,645,6871240,18812.43,3428.584,3169.058,3703.699,tidy_incidence
mock,denominator_cohort_18,cohort_1,2023-10-01,2023-12-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_5,0 to Inf,70435,524,5243036,14354.65,3650.385,3344.484,3976.746,tidy_incidence
mock,denominator_cohort_18,cohort_1,2024-01-01,2024-03-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_5,0 to Inf,51480,431,4571559,12516.246,3443.525,3126.06,3784.488,tidy_incidence
mock,denominator_cohort_21,cohort_1,2023-04-01,2023-06-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_6,0 to Inf,144201,55,4331709,11859.573,463.76,349.368,603.648,tidy_incidence
mock,denominator_cohort_21,cohort_1,2023-07-01,2023-09-30,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_6,0 to Inf,178217,483,15499871,42436.334,1138.176,1038.921,1244.354,tidy_incidence
mock,denominator_cohort_21,cohort_1,2023-10-01,2023-12-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_6,0 to Inf,172681,586,7243159,19830.689,2955.016,2720.573,3204.256,tidy_incidence
mock,denominator_cohort_21,cohort_1,2024-01-01,2024-03-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_6,0 to Inf,46342,433,3908017,10699.567,4046.893,3674.644,4446.629,tidy_incidence
mock,denominator_cohort_24,cohort_1,2023-10-01,2023-12-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_7,0 to Inf,151246,271,10160952,27819.17,974.148,861.608,1097.305,tidy_incidence
mock,denominator_cohort_24,cohort_1,2024-01-01,2024-03-31,quarters,None,TRUE,inf,FALSE,65 to 89,0,2024-03-31,FALSE,Both,2021-02-01,cohort_7,0 to Inf,154872,735,13925669,38126.404,1927.798,1790.93,2072.352,tidy_incidence
