ageGroup,interval,cohort_definition_id,from0toD,pyrs,rate,SE.rate,rate.lo,rate.hi
20,2023,4,11,20729.997945205498,5.306319869917844e-4,1.5999156387386327e-4,2.93860889114266e-4,9.581755042923119e-4
20,2023,5,4,4000.845890410941,9.997885721084712e-4,4.998942860542356e-4,3.7523174761710187e-4,0.0026638929015641165
20,2023,6,0,0,0,0,0,0
20,2023,7,0,0,0,0,0,0
20,2023.25,0,11,29225.191095890412,3.7638761587248604e-4,1.1348513614413208e-4,2.0844125903325954e-4,6.796525699337162e-4
20,2023.25,1,1,918.0260273972617,0.0010892937347704035,0.0010892937347704037,1.534361953989467e-4,0.007733252493161079
20,2023.25,2,9,25295.62465753424,3.557927555396175e-4,1.1859758517987248e-4,1.851220024907354e-4,6.838111255889706e-4
20,2023.25,3,17,41836.12328767124,4.063474018160225e-4,9.855372108133896e-5,2.526079388969826e-4,6.536540842050489e-4
20,2023.25,4,11,21482.17602739726,5.120524096800606e-4,1.5438961053691896e-4,2.8357162792753916e-4,9.246258949649075e-4
20,2023.25,5,6,4158.388356164388,0.0014428666796129346,5.89047855319251e-4,6.482137571333195e-4,0.0032116940318331973
20,2023.25,6,0,425.636986301369,0,0,0,0
20,2023.25,7,0,0,0,0,0,0
20,2023.5,0,19,29194.818493150684,6.508004153016925e-4,1.4930385487970418e-4,4.1511192185966094e-4,0.0010203059903927407
20,2023.5,1,0,916.4938356164382,0,0,0,0
20,2023.5,2,13,25262.995205479452,5.145866471597298e-4,1.4272065707719242e-4,2.987950118602824e-4,8.862243575836988e-4
20,2023.5,3,14,41760.27123287671,3.352468647037471e-4,8.959849340796996e-5,1.9854884410052935e-4,5.660595044148781e-4
20,2023.5,4,10,21098.810273972606,4.7396037360153686e-4,1.4987943012451988e-4,2.550137070396997e-4,8.808876916939117e-4
20,2023.5,5,2,3608.66712328766,5.542212489186059e-4,3.9189360338802383e-4,1.3860590385087113e-4,0.002216075825192702
20,2023.5,6,5,1464.3582191780922,0.0034144650772721277,0.00152699520391591,0.001421172442133199,0.00820348848476916
20,2023.5,7,0,7.982876712323105,0,0,0,0
20,2023.75,0,16,29129.629452054793,5.492689162536315e-4,1.3731722906340786e-4,3.364966356020443e-4,8.965805611181159e-4
20,2023.75,1,1,917.186986301369,0.0010902902188272222,0.0010902902188272222,1.5357655856966312e-4,0.007740326859395646
20,2023.75,2,13,25235.840410958903,5.151403633997712e-4,1.4287423033069446e-4,2.9911652749117497e-4,8.871779711720463e-4
20,2023.75,3,21,41577.949315068494,5.050754148759635e-4,1.102164914443013e-4,3.2931037320195196e-4,7.746527151019446e-4
20,2023.75,4,4,18939.88150684926,2.1119456309974662e-4,1.0559728154987331e-4,7.926366354840716e-5,5.627186719126766e-4
20,2023.75,5,6,5127.756164383604,0.0011701024400642978,4.776923208238443e-4,5.256733069117745e-4,0.0026045448803323225
20,2023.75,6,4,1602.5883561644155,0.002495962225492187,0.0012479811127460935,9.367623255410568e-4,0.006650382131332699
20,2023.75,7,1,699.4253424657754,0.0014297451626138816,0.0014297451626138818,2.0139164592529416e-4,0.010150228529221504
20,2024,0,16,28608.035519131317,5.592834219357764e-4,1.398208554839441e-4,3.4263178610763605e-4,9.129274011779162e-4
20,2024,1,1,901.0464480876092,0.0011098207002784495,0.0011098207002784495,1.5632759134671088e-4,0.007878980134957882
20,2024,2,14,24801.30327869341,5.644864643878324e-4,1.5086535351504563e-4,3.343152369631874e-4,9.53127268058568e-4
20,2024,3,25,40771.72950820476,6.131699660905748e-4,1.2263399321811496e-4,4.143214686444988e-4,9.074533563167043e-4
20,2024,4,3,17528.076502735683,1.7115397685146894e-4,9.881579460807058e-5,5.519967541779801e-5,5.30685797884747e-4
20,2024,5,9,5913.704918033925,0.0015218885833404327,5.072961944468109e-4,7.918515982386215e-4,0.0029249733981139047
20,2024,6,6,1617.1420765030496,0.0037102491408637127,0.0015147028689526272,0.0016668446014326949,0.008258687507790314
20,2024,7,5,1084.4863387980254,0.004610477625325992,0.002061868275794145,0.001918978111622609,0.011076991344970574
50,2021,0,122,46120.64863016472,0.0026452359978347572,2.394884145224957e-4,0.0022151280743906068,0.0031588572982019715
50,2021,1,0,106.56095890413826,0,0,0,0
50,2021,2,0,7.223972602742833,0,0,0,0
50,2021,3,0,0,0,0,0,0
50,2021,4,0,0,0,0,0,0
